# sent_id = CatFrag-B-04-1
# text = dicam de istis Graecis suo loco Marce fili quid Athenis exquisitum habeam et quod bonum sit illorum litteras inspicere non perdiscere
1	dicam	lilaLemma:99302	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000001	O
2	de	lilaLemma:97932	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000002	O
3	istis	lilaLemma:109122	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000003	O
4	Graecis	lilaLemma:8320	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000004	B-GRP
5	suo	lilaLemma:127165	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000005	O
6	loco	lilaLemma:110019	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000006	O
7	Marce	lilaLemma:13420	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000007	B-PERS
8	fili	lilaLemma:103307	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000008	O
9	quid	lilaLemma:121165	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000009	O
10	Athenis	lilaLemma:25775	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000010	O
11	exquisitum	lilaLemma:102264	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000011	O
12	habeam	lilaLemma:105044	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000012	O
13	et	lilaLemma:101542	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000013	O
14	quod	lilaLemma:74854	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000014	O
15	bonum	lilaLemma:91782	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000015	O
16	sit	lilaLemma:126689	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000016	O
17	illorum	lilaLemma:106221	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000017	O
18	litteras	lilaLemma:110668	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000018	O
19	inspicere	lilaLemma:108224	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000019	O
20	non	lilaLemma:114108	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000020	O
21	perdiscere	lilaLemma:116726	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000021	O

# sent_id = CatFrag-B-04-2
# text = uincam nequissimum et indocile esse genus illorum
1	uincam	lilaLemma:130232	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000022	O
2	nequissimum	lilaLemma:114067	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000023	O
3	et	lilaLemma:101542	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000024	O
4	indocile	lilaLemma:107409	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000025	O
5	esse	lilaLemma:126689	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000026	O
6	genus	lilaLemma:104504	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000027	O
7	illorum	lilaLemma:106221	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000028	O

# sent_id = CatFrag-B-04-3
# text = et hoc puta uatem dixisse quandoque ista gens suas litteras dabit omnia conrumpet tum etiam magis si medicos suos huc mittet
1	et	lilaLemma:101542	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000029	O
2	hoc	lilaLemma:105455	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000030	O
3	puta	lilaLemma:120610	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000031	O
4	uatem	lilaLemma:129625	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000032	O
5	dixisse	lilaLemma:99302	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CatoCato%20Fragmenta%20Reliqua/Cato_CatoFragmentaReliqua_CatFrag.BPN_t_0000033	O
6-7	quandoque	_	_	_
