# sent_id = CicAerAl-D-71-1
# text = ber animose confidens
1	ber	null	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000001	O
2	animose	lilaIpoLemma:2427	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000002	O
3	confidens	lilaIpoLemma:8548	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000003	O

# sent_id = CicAerAl-D-71-2
# text = non pudet
1	non	lilaLemma:114108	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000004	O
2	pudet	lilaLemma:120361	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000005	O

# sent_id = CicAerAl-D-71-3
# text = sed quid pudeat hominem non modo sine rubore uerum omnino sine ore
1	sed	lilaLemma:123994	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000006	O
2	quid	lilaLemma:121165	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000007	O
3	pudeat	lilaLemma:120361	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000008	O
4	hominem	lilaLemma:105624	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000009	O
5	non	lilaLemma:114108	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000010	O
6	modo	lilaLemma:113289	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000011	O
7	sine	lilaLemma:124883	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000012	O
8	rubore	lilaLemma:122216	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000013	O
9	uerum	lilaIpoLemma:111485	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000014	O
10	omnino	lilaLemma:114945	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000015	O
11	sine	lilaLemma:124883	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000016	O
12	ore	lilaLemma:115327	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000017	O

# sent_id = CicAerAl-D-71-4
# text = sic enim homines egentes et turbarum cupidi loquebantur o uirum usuum
1	sic	lilaLemma:124690	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000018	O
2	enim	lilaLemma:101119	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000019	O
3	homines	lilaLemma:105624	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000020	O
4	egentes	lilaIpoLemma:13783	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000021	O
5	et	lilaLemma:101542	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000022	O
6	turbarum	lilaLemma:129235	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000023	O
7	cupidi	lilaLemma:97281	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000024	O
8	loquebantur	lilaLemma:110805	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000025	O
9	o	lilaLemma:114172	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000026	O
10	uirum	lilaLemma:130300	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000027	O
11	usuum	lilaLemma:131133	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000028	O

# sent_id = CicAerAl-D-71-5
# text = male dicere autem
1	male	lilaIpoLemma:26555	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000029	O
2	dicere	lilaLemma:99302	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000030	O
3	autem	lilaLemma:90828	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000031	O

# sent_id = CicAerAl-D-71-6
# text = immo uero domo principem ciuem ui et metu continere
1	immo	lilaLemma:106420	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000032	O
2	uero	lilaLemma:130035	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000033	O
3	domo	lilaLemma:100070	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000034	O
4	principem	lilaLemma:119499	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000035	O
5	ciuem	lilaLemma:94399	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000036	O
6	ui	lilaLemma:130360	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroInterrogatio%20De%20Aere%20Alieno%20Milonis%20Fragmenta/Cicero_InterrogatioDeAereAlienoMilonisFragmenta_CicAerAl.BPN_t_0000037	O
