# sent_id = CicMetel-D-69-1
# text = ubi uis uel in ipsa consistere
1	ubi	lilaLemma:129639	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroContra%20Contionem%20Q%20Metelli%20Fragmenta/Cicero_ContraContionemQMetelliFragmenta_CicMetel.BPN_t_0000001	O
2	uis	lilaLemma:130745	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroContra%20Contionem%20Q%20Metelli%20Fragmenta/Cicero_ContraContionemQMetelliFragmenta_CicMetel.BPN_t_0000002	O
3	uel	lilaLemma:129695	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroContra%20Contionem%20Q%20Metelli%20Fragmenta/Cicero_ContraContionemQMetelliFragmenta_CicMetel.BPN_t_0000003	O
4	in	lilaLemma:106748	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroContra%20Contionem%20Q%20Metelli%20Fragmenta/Cicero_ContraContionemQMetelliFragmenta_CicMetel.BPN_t_0000004	O
5	ipsa	lilaLemma:108945	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroContra%20Contionem%20Q%20Metelli%20Fragmenta/Cicero_ContraContionemQMetelliFragmenta_CicMetel.BPN_t_0000005	O
6	consistere	lilaLemma:96065	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroContra%20Contionem%20Q%20Metelli%20Fragmenta/Cicero_ContraContionemQMetelliFragmenta_CicMetel.BPN_t_0000006	O

# sent_id = CicMetel-D-69-2
# text = sic enim agam ut opinor insequar fugientem quoniam congredi non licet cum resistente
1	sic	lilaLemma:124690	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroContra%20Contionem%20Q%20Metelli%20Fragmenta/Cicero_ContraContionemQMetelliFragmenta_CicMetel.BPN_t_0000007	O
2	enim	lilaLemma:101119	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroContra%20Contionem%20Q%20Metelli%20Fragmenta/Cicero_ContraContionemQMetelliFragmenta_CicMetel.BPN_t_0000008	O
3	agam	lilaLemma:88140	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroContra%20Contionem%20Q%20Metelli%20Fragmenta/Cicero_ContraContionemQMetelliFragmenta_CicMetel.BPN_t_0000009	O
4	ut	lilaLemma:130905	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroContra%20Contionem%20Q%20Metelli%20Fragmenta/Cicero_ContraContionemQMetelliFragmenta_CicMetel.BPN_t_0000010	O
5	opinor	lilaLemma:115070	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroContra%20Contionem%20Q%20Metelli%20Fragmenta/Cicero_ContraContionemQMetelliFragmenta_CicMetel.BPN_t_0000011	O
6	insequar	lilaLemma:108121	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroContra%20Contionem%20Q%20Metelli%20Fragmenta/Cicero_ContraContionemQMetelliFragmenta_CicMetel.BPN_t_0000012	O
7	fugientem	lilaLemma:103923	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroContra%20Contionem%20Q%20Metelli%20Fragmenta/Cicero_ContraContionemQMetelliFragmenta_CicMetel.BPN_t_0000013	O
8	quoniam	lilaLemma:121289	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroContra%20Contionem%20Q%20Metelli%20Fragmenta/Cicero_ContraContionemQMetelliFragmenta_CicMetel.BPN_t_0000014	O
