# sent_id = CicPlanc-D-38-1
# text = cum propter egregiam et singularem Cn. Planci iudices in mea salute custodienda fidem tam multos et bonos uiros eius honori uiderem esse fautores capiebam animo non mediocrem uoluptatem quod cuius officium mihi saluti fuisset ei meorum temporum memoriam suffragari uidebam
1	cum	lilaLemma:97202	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000001	O
2	propter	lilaLemma:119992	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000002	O
3	egregiam	lilaLemma:100716	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000003	O
4	et	lilaLemma:101542	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000004	O
5	singularem	lilaLemma:124888	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000005	O
6	Cn.	lilaLemma:8196	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000006	B-PERS
7	Planci	lilaLemma:18884	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000007	I-PERS
8	iudices	lilaLemma:109161	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000008	O
9	in	lilaLemma:106748	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000009	O
10	mea	lilaLemma:112262	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000010	O
11	salute	lilaLemma:123276	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000011	O
12	custodienda	lilaLemma:97393	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000012	O
13	fidem	lilaLemma:103260	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000013	O
14	tam	lilaLemma:127600	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000014	O
15	multos	lilaLemma:112998	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000015	O
16	et	lilaLemma:101542	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000016	O
17	bonos	lilaLemma:91782	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000017	O
18	uiros	lilaLemma:130300	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000018	O
19	eius	lilaLemma:109083	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000019	O
20	honori	lilaLemma:105647	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000020	O
21	uiderem	lilaLemma:130163	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20Plancio/Cicero_ProPlancio_CicPlanc.BPN_t_0000021	O
