# sent_id = CicCFund-D-63-1
# text = non modo hoc a Uillio Annale sed uix mehercule a Q. Muttone factum probari potest
1	non	lilaLemma:114108	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20C%20Fundanio%20Fragmenta/Cicero_ProCFundanioFragmenta_CicCFund.BPN_t_0000001	O
2	modo	lilaLemma:113289	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20C%20Fundanio%20Fragmenta/Cicero_ProCFundanioFragmenta_CicCFund.BPN_t_0000002	O
3	hoc	lilaLemma:105455	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20C%20Fundanio%20Fragmenta/Cicero_ProCFundanioFragmenta_CicCFund.BPN_t_0000003	O
4	a	lilaLemma:86824	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20C%20Fundanio%20Fragmenta/Cicero_ProCFundanioFragmenta_CicCFund.BPN_t_0000004	O
5	Uillio	lilaLemma:25086	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20C%20Fundanio%20Fragmenta/Cicero_ProCFundanioFragmenta_CicCFund.BPN_t_0000005	O
6	Annale	lilaLemma:30453	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20C%20Fundanio%20Fragmenta/Cicero_ProCFundanioFragmenta_CicCFund.BPN_t_0000006	O
7	sed	lilaLemma:123994	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20C%20Fundanio%20Fragmenta/Cicero_ProCFundanioFragmenta_CicCFund.BPN_t_0000007	O
8	uix	lilaLemma:130478	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20C%20Fundanio%20Fragmenta/Cicero_ProCFundanioFragmenta_CicCFund.BPN_t_0000008	O
9	mehercule	lilaLemma:111855	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20C%20Fundanio%20Fragmenta/Cicero_ProCFundanioFragmenta_CicCFund.BPN_t_0000009	O
10	a	lilaLemma:86824	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20C%20Fundanio%20Fragmenta/Cicero_ProCFundanioFragmenta_CicCFund.BPN_t_0000010	O
11	Q.	lilaLemma:74825	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20C%20Fundanio%20Fragmenta/Cicero_ProCFundanioFragmenta_CicCFund.BPN_t_0000011	B-PERS
12	Muttone	lilaLemma:113172	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20C%20Fundanio%20Fragmenta/Cicero_ProCFundanioFragmenta_CicCFund.BPN_t_0000012	I-PERS
13	factum	lilaLemma:102758	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20C%20Fundanio%20Fragmenta/Cicero_ProCFundanioFragmenta_CicCFund.BPN_t_0000013	O
14	probari	lilaLemma:119564	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20C%20Fundanio%20Fragmenta/Cicero_ProCFundanioFragmenta_CicCFund.BPN_t_0000014	O
15	potest	lilaLemma:118569	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroPro%20C%20Fundanio%20Fragmenta/Cicero_ProCFundanioFragmenta_CicCFund.BPN_t_0000015	O

# sent_id = CicCFund-D-63-2
# text = essetne id quod Meno nuntiasset
1-2	essetne	_	_	_
