# sent_id = PersiusS-J-00-1
# text = nec fonte labra prolui Caballino nec in bicipiti somniasse Parnaso memini ut repente sic poeta prodirem
1	nec	lilaLemma:113512	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000001	O
2	fonte	lilaLemma:103593	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000002	O
3	labra	lilaLemma:109629	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000003	O
4	prolui	lilaLemma:119813	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000004	O
5	Caballino	lilaLemma:92121	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000005	O
6	nec	lilaLemma:113512	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000006	O
7	in	lilaLemma:106748	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000007	O
8	bicipiti	lilaLemma:91539	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000008	O
9	somniasse	lilaLemma:125124	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000009	O
10	Parnaso	lilaLemma:69605	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000010	B-PERS
11	memini	lilaLemma:111991	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000011	O
12	ut	lilaLemma:130906	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000012	O
13	repente	lilaIpoLemma:113500	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000013	O
14	sic	lilaLemma:124690	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000014	O
15	poeta	lilaLemma:118267	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000015	O
16	prodirem	lilaLemma:119656	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000016	O

# sent_id = PersiusS-J-00-2
# text = Heliconidasque pallidamque Pirenen illis remitto quorum imagines lambunt hederae sequaces ipse semipaganus ad sacra uatum carmen adfero nostrum
1-2	Heliconidasque	_	_	_
1	Heliconidas	lilaLemma:8866	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000017	O
2	que	lilaLemma:131416	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000018	O
3-4	pallidamque	_	_	_
3	pallidam	lilaLemma:115703	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000019	O
4	que	lilaLemma:131416	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/PersiusPersius%20Satirae/Persius_PersiusSatirae_PersiusS.BPN_t_0000020	O
