# sent_id = CicTogCan-D-67-1
# text = dico p. c. superiore nocte cuiusdam hominis nobilis et ualde in hoc largitionis quaestu noti et cogniti domum Catilinam et Antonium cum sequestribus suis conuenisse
1	dico	lilaLemma:99302	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIn%20Senatu%20In%20Toga%20Candida%20Contra%20C%20Antonium%20Et%20L%20Catilinam%20Competitores%20Fragmenta/Cicero_InSenatuInTogaCandidaContraCAntoniumEtLCatilinamCompetitoresFragmenta_CicTogCan.BPN_t_0000001	O
2	p.	lilaLemma:116203	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIn%20Senatu%20In%20Toga%20Candida%20Contra%20C%20Antonium%20Et%20L%20Catilinam%20Competitores%20Fragmenta/Cicero_InSenatuInTogaCandidaContraCAntoniumEtLCatilinamCompetitoresFragmenta_CicTogCan.BPN_t_0000002	B-PERS
3	c.	lilaLemma:95999	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIn%20Senatu%20In%20Toga%20Candida%20Contra%20C%20Antonium%20Et%20L%20Catilinam%20Competitores%20Fragmenta/Cicero_InSenatuInTogaCandidaContraCAntoniumEtLCatilinamCompetitoresFragmenta_CicTogCan.BPN_t_0000003	I-PERS
4	superiore	lilaLemma:126999	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIn%20Senatu%20In%20Toga%20Candida%20Contra%20C%20Antonium%20Et%20L%20Catilinam%20Competitores%20Fragmenta/Cicero_InSenatuInTogaCandidaContraCAntoniumEtLCatilinamCompetitoresFragmenta_CicTogCan.BPN_t_0000004	O
5	nocte	lilaLemma:113901	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIn%20Senatu%20In%20Toga%20Candida%20Contra%20C%20Antonium%20Et%20L%20Catilinam%20Competitores%20Fragmenta/Cicero_InSenatuInTogaCandidaContraCAntoniumEtLCatilinamCompetitoresFragmenta_CicTogCan.BPN_t_0000005	O
6	cuiusdam	lilaLemma:121313	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIn%20Senatu%20In%20Toga%20Candida%20Contra%20C%20Antonium%20Et%20L%20Catilinam%20Competitores%20Fragmenta/Cicero_InSenatuInTogaCandidaContraCAntoniumEtLCatilinamCompetitoresFragmenta_CicTogCan.BPN_t_0000006	O
7	hominis	lilaLemma:105624	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIn%20Senatu%20In%20Toga%20Candida%20Contra%20C%20Antonium%20Et%20L%20Catilinam%20Competitores%20Fragmenta/Cicero_InSenatuInTogaCandidaContraCAntoniumEtLCatilinamCompetitoresFragmenta_CicTogCan.BPN_t_0000007	O
8	nobilis	lilaLemma:113751	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIn%20Senatu%20In%20Toga%20Candida%20Contra%20C%20Antonium%20Et%20L%20Catilinam%20Competitores%20Fragmenta/Cicero_InSenatuInTogaCandidaContraCAntoniumEtLCatilinamCompetitoresFragmenta_CicTogCan.BPN_t_0000008	O
9	et	lilaLemma:101542	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIn%20Senatu%20In%20Toga%20Candida%20Contra%20C%20Antonium%20Et%20L%20Catilinam%20Competitores%20Fragmenta/Cicero_InSenatuInTogaCandidaContraCAntoniumEtLCatilinamCompetitoresFragmenta_CicTogCan.BPN_t_0000009	O
10	ualde	lilaLemma:129505	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroIn%20Senatu%20In%20Toga%20Candida%20Contra%20C%20Antonium%20Et%20L%20Catilinam%20Competitores%20Fragmenta/Cicero_InSenatuInTogaCandidaContraCAntoniumEtLCatilinamCompetitoresFragmenta_CicTogCan.BPN_t_0000010	O
