# sent_id = CicSenec-D-78-1
# text = o Tite si quid ego adiuero curamue leuasso quae nunc te coquit et uersat in pectore fixa ecquid erit praemi
1	o	lilaLemma:114172	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Senectute/Cicero_DeSenectute_CicSenec.BPN_t_0000001	O
2	Tite	lilaLemma:23818	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Senectute/Cicero_DeSenectute_CicSenec.BPN_t_0000002	O
3	si	lilaLemma:124676	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Senectute/Cicero_DeSenectute_CicSenec.BPN_t_0000003	O
4	quid	lilaLemma:121165	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Senectute/Cicero_DeSenectute_CicSenec.BPN_t_0000004	O
5	ego	lilaLemma:100712	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Senectute/Cicero_DeSenectute_CicSenec.BPN_t_0000005	O
6	adiuero	lilaLemma:87510	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Senectute/Cicero_DeSenectute_CicSenec.BPN_t_0000006	O
7-8	curamue	_	_	_
7	curam	lilaLemma:97301	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Senectute/Cicero_DeSenectute_CicSenec.BPN_t_0000007	O
8	ue	lilaLemma:131456	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Senectute/Cicero_DeSenectute_CicSenec.BPN_t_0000008	O
9	leuasso	lilaLemma:110349	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Senectute/Cicero_DeSenectute_CicSenec.BPN_t_0000009	O
10	quae	lilaLemma:121354	TokenURI=http://lila-erc.eu/data/corpora/Lasla/id/corpus/CiceroDe%20Senectute/Cicero_DeSenectute_CicSenec.BPN_t_0000010	O
